PlayerID,Age,Gender,GameGenre,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Cluster,ClusterName
37613,29,Female,Sports,15.287859323952247,2,178,6,27,0,High-Time Casual
37614,27,Male,Strategy,13.939748335445575,13,51,49,45,0,High-Time Casual
37615,33,Male,Sports,4.537017448834204,14,171,95,40,1,Veteran Player
37616,32,Female,Action,23.441814966155142,12,87,36,1,0,High-Time Casual
37617,45,Female,Sports,6.659502911233472,5,102,21,37,2,Light Player
37618,35,Male,Action,1.113281867948884,16,112,84,18,1,Veteran Player
37619,19,Female,Strategy,8.338219036561043,11,77,66,41,1,Veteran Player
37620,31,Male,Strategy,13.12250381494762,3,153,75,0,1,Veteran Player
37621,33,Male,Action,1.6684836211062022,4,126,74,45,1,Veteran Player
37622,18,Male,Sports,14.14372996793765,8,106,41,12,0,High-Time Casual
37623,40,Male,Strategy,6.866206757569181,12,63,16,23,2,Light Player
37624,38,Male,Strategy,1.945644201100408,12,107,71,17,1,Veteran Player
37625,33,Male,Action,11.306342283678145,8,112,86,13,1,Veteran Player
37626,44,Female,RPG,15.995955309786568,19,64,56,6,0,High-Time Casual
37627,40,Male,Sports,15.531619429675835,10,167,15,33,0,High-Time Casual
37628,25,Male,Simulation,6.925594525539466,14,175,64,15,1,Veteran Player
37629,17,Male,Sports,8.220494152331806,7,152,96,29,1,Veteran Player
37630,36,Female,Action,20.282384031698182,13,167,29,3,0,High-Time Casual
37631,31,Male,Sports,3.4816809367625243,13,84,14,10,2,Light Player
37632,25,Female,Sports,19.493945532033106,12,77,84,18,1,Veteran Player
37633,41,Male,Strategy,2.832802949407899,6,90,91,44,1,Veteran Player
37634,43,Male,Simulation,5.407379831705483,13,11,12,34,2,Light Player
37635,26,Female,Sports,6.451014376144946,15,71,51,38,2,Light Player
37636,27,Female,Action,16.603881301332095,7,115,16,9,0,High-Time Casual
37637,25,Male,Strategy,15.260898822242403,13,19,99,34,1,Veteran Player
37638,45,Male,Simulation,7.1728679984812125,17,125,98,33,1,Veteran Player
37639,25,Female,Action,7.773317230307651,4,132,11,41,2,Light Player
37640,16,Male,Simulation,2.045048676569772,6,97,37,4,2,Light Player
37641,37,Female,RPG,13.492249481731886,2,36,7,8,0,High-Time Casual
37642,28,Male,Simulation,9.137538721628896,16,50,1,10,2,Light Player
37643,41,Male,Simulation,16.090351706744425,15,31,41,25,0,High-Time Casual
37644,26,Male,RPG,23.428390717238997,7,16,7,23,0,High-Time Casual
37645,43,Male,RPG,22.869039727770108,8,139,64,24,0,High-Time Casual
37646,20,Female,Action,4.389596985075238,6,92,50,5,2,Light Player
37647,37,Female,RPG,11.65664847320516,18,175,79,0,1,Veteran Player
37648,24,Male,Strategy,9.179836080894098,3,86,38,15,2,Light Player
37649,48,Male,Action,1.4217453390022443,8,69,69,14,2,Light Player
37650,26,Male,Simulation,10.967683924738928,8,56,45,1,2,Light Player
37651,46,Female,Action,8.867743887424403,2,137,66,45,1,Veteran Player
37652,40,Male,RPG,1.732454193246526,4,159,52,2,2,Light Player
37653,21,Male,Sports,9.187426416404266,5,101,95,31,1,Veteran Player
37654,46,Male,Action,0.6426137006795907,16,53,43,38,2,Light Player
37655,47,Male,Action,15.578150217211846,10,76,37,7,0,High-Time Casual
37656,32,Female,Sports,22.715493286900497,2,67,22,23,0,High-Time Casual
37657,49,Male,Strategy,5.597996114430565,13,40,32,24,2,Light Player
37658,34,Male,Strategy,12.361787647096463,11,85,99,30,1,Veteran Player
37659,45,Male,Sports,14.487929447582871,15,12,51,42,0,High-Time Casual
37660,19,Male,Sports,5.805642796319134,18,12,40,9,2,Light Player
37661,46,Male,Action,7.218140231725681,6,33,80,49,1,Veteran Player
37662,33,Male,RPG,6.771945255125591,11,130,65,44,1,Veteran Player
37663,15,Female,RPG,16.43421562733984,17,71,23,47,0,High-Time Casual
37664,21,Female,Strategy,17.40164040860555,13,161,67,42,1,Veteran Player
37665,36,Female,Simulation,14.526269238382556,5,13,12,28,0,High-Time Casual
37666,48,Female,Strategy,16.533570665335528,6,101,52,22,0,High-Time Casual
37667,24,Male,RPG,23.8139638589416,11,161,69,20,0,High-Time Casual
37668,40,Male,Action,18.6218221497892,11,42,18,48,0,High-Time Casual
37669,46,Female,Action,17.09647117441527,11,125,22,26,0,High-Time Casual
37670,41,Male,Strategy,20.264754222080786,7,128,63,37,0,High-Time Casual
37671,26,Female,Simulation,18.909820522723106,5,97,2,38,0,High-Time Casual
37672,37,Female,Sports,14.973395081283112,1,132,49,16,0,High-Time Casual
37673,28,Female,Strategy,9.97740918595088,16,117,20,32,2,Light Player
37674,48,Female,Action,10.298075027935113,14,136,29,13,2,Light Player
37675,31,Male,Action,15.22442654435481,13,69,50,8,0,High-Time Casual
37676,20,Male,RPG,21.511873630031648,0,58,63,7,0,High-Time Casual
37677,41,Male,RPG,14.076271740152222,14,52,11,17,0,High-Time Casual
37678,22,Female,Sports,16.8035332656554,11,99,39,14,0,High-Time Casual
37679,47,Male,Strategy,13.984810798304974,5,163,88,11,1,Veteran Player
37680,49,Male,Simulation,16.79908495408801,6,79,62,15,0,High-Time Casual
37681,31,Female,Strategy,20.472864381638608,5,31,64,44,0,High-Time Casual
37682,40,Male,RPG,23.558775735481017,16,111,76,49,0,High-Time Casual
37683,21,Male,Simulation,14.815675914266368,8,128,58,9,1,Veteran Player
37684,38,Male,Action,16.960352073330707,9,164,5,21,0,High-Time Casual
37685,39,Female,Strategy,18.53218581440217,14,26,70,15,1,Veteran Player
37686,49,Female,Strategy,17.61101995430338,19,74,35,22,0,High-Time Casual
37687,40,Female,Action,22.842262983162936,4,65,24,10,0,High-Time Casual
37688,19,Male,RPG,18.73173044908289,9,156,93,37,1,Veteran Player
37689,49,Female,Simulation,2.29089291169249,2,142,58,39,2,Light Player
37690,44,Male,Simulation,0.5284461022936338,1,65,84,17,1,Veteran Player
37691,39,Male,RPG,10.262007159598411,8,10,76,47,1,Veteran Player
37692,38,Male,Sports,21.25607643536845,10,157,12,28,0,High-Time Casual
37693,44,Male,Sports,0.4133731772720317,10,94,85,27,1,Veteran Player
37694,34,Male,Strategy,5.119954693215085,8,133,29,3,2,Light Player
37695,17,Female,RPG,22.7115608929846,9,43,7,45,0,High-Time Casual
37696,46,Male,Sports,10.386064119419082,11,78,93,10,1,Veteran Player
37697,22,Female,Action,6.508636401913426,16,34,2,31,2,Light Player
37698,37,Female,Action,16.421704842002807,1,113,14,21,0,High-Time Casual
37699,30,Male,Simulation,21.86243601535032,14,87,38,36,0,High-Time Casual
37700,49,Female,Action,16.69462217060493,7,114,38,29,0,High-Time Casual
37701,39,Female,RPG,19.330528482824416,5,160,30,32,0,High-Time Casual
37702,29,Male,Sports,1.0937180076051405,2,87,65,13,2,Light Player
37703,22,Male,Sports,21.22036858987953,3,146,52,0,0,High-Time Casual
37704,48,Female,Sports,10.711481387435082,1,146,85,43,1,Veteran Player
37705,39,Male,Strategy,16.32805932421206,6,80,11,39,0,High-Time Casual
37706,33,Male,Simulation,8.712380804560487,3,115,53,4,2,Light Player
37707,27,Male,Action,11.769184159823194,8,158,56,16,1,Veteran Player
37708,26,Male,Action,16.670320952923205,1,89,98,39,1,Veteran Player
37709,29,Female,RPG,2.2968885461817043,6,38,97,27,1,Veteran Player
37710,37,Female,Strategy,9.315559694265236,6,126,30,17,2,Light Player
37711,16,Male,RPG,22.356281311512056,15,64,23,8,0,High-Time Casual
37712,37,Female,Simulation,21.960270879626197,17,171,70,47,0,High-Time Casual
37713,19,Male,Simulation,3.030453105908662,16,85,2,6,2,Light Player
37714,48,Male,Sports,15.626968336138413,19,169,71,21,1,Veteran Player
37715,24,Male,Action,10.479970640535283,16,66,85,12,1,Veteran Player
37716,41,Female,Action,8.06906282526467,14,53,80,38,1,Veteran Player
37717,18,Female,RPG,10.67275629608831,10,126,59,8,1,Veteran Player
37718,18,Male,Sports,20.156217172635927,1,145,86,22,1,Veteran Player
37719,22,Male,Sports,1.381644909868661,11,29,64,49,2,Light Player
37720,20,Male,Action,14.151705799006113,6,96,6,46,0,High-Time Casual
37721,39,Female,Simulation,9.20770889188598,4,15,98,13,1,Veteran Player
37722,41,Female,RPG,18.17902308906084,7,94,1,2,0,High-Time Casual
37723,34,Male,Action,19.725939412478304,9,71,30,5,0,High-Time Casual
37724,41,Male,Action,8.508212223338637,0,55,37,24,2,Light Player
37725,21,Male,Simulation,11.036531234267295,0,65,47,48,0,High-Time Casual
37726,37,Female,RPG,9.851297682078162,8,105,20,20,2,Light Player
37727,34,Female,Strategy,10.608013140844015,4,133,29,40,2,Light Player
37728,48,Female,Action,20.082136471247185,5,95,4,22,0,High-Time Casual
37729,43,Female,Sports,11.694560111551256,8,75,65,4,1,Veteran Player
37730,19,Male,Strategy,1.9471133770877664,1,90,49,5,2,Light Player
37731,41,Female,Strategy,20.263086388378987,8,95,23,46,0,High-Time Casual
37732,26,Female,Sports,12.816625931573835,0,154,80,23,1,Veteran Player
37733,31,Male,Action,2.9505698258969986,15,35,19,26,2,Light Player
37734,48,Female,Simulation,7.078204966844288,17,79,65,1,1,Veteran Player
37735,44,Female,Sports,14.789693139178263,18,169,32,33,0,High-Time Casual
37736,20,Female,Simulation,16.19414609222076,0,48,83,27,1,Veteran Player
37737,46,Female,RPG,22.066114295855463,17,65,46,13,0,High-Time Casual
37738,46,Male,Simulation,18.14156529295566,1,59,94,35,1,Veteran Player
37739,23,Female,Simulation,9.962266286001936,11,36,3,8,2,Light Player
37740,36,Male,RPG,18.602423285409056,6,73,55,2,0,High-Time Casual
37741,24,Male,Sports,18.27272488057212,14,10,16,35,0,High-Time Casual
37742,43,Male,Sports,20.37295223667904,16,132,87,47,1,Veteran Player
37743,25,Male,Simulation,10.73586229883684,19,142,63,44,1,Veteran Player
37744,42,Male,Action,11.228094811616003,11,24,63,34,1,Veteran Player
37745,16,Male,RPG,7.407058943982237,3,173,90,18,1,Veteran Player
37746,35,Male,Strategy,3.279727783718501,15,51,44,47,2,Light Player
37747,45,Male,Action,5.687893716449173,5,116,37,24,2,Light Player
37748,31,Female,Action,18.81154990521109,9,179,82,42,1,Veteran Player
37749,41,Female,Action,6.321864400354245,15,104,22,9,2,Light Player
37750,44,Male,Sports,10.68561017117202,1,125,70,41,1,Veteran Player
37751,22,Female,RPG,1.0098498989185725,6,81,69,44,1,Veteran Player
37752,19,Male,RPG,12.029707065803006,17,114,1,45,2,Light Player
37753,40,Male,RPG,14.071910818417871,17,160,47,22,0,High-Time Casual
37754,20,Male,Simulation,3.487424902961169,1,43,82,2,1,Veteran Player
37755,30,Female,Simulation,6.383298966105999,18,150,9,47,2,Light Player
37756,15,Male,RPG,3.232279432187246,8,15,3,26,2,Light Player
37757,23,Male,Strategy,4.213473624459343,12,147,47,2,2,Light Player
37758,35,Female,Action,23.49994419831692,8,59,23,33,0,High-Time Casual
37759,21,Male,Sports,16.27899476445535,19,31,95,33,1,Veteran Player
37760,29,Male,Simulation,12.37892276176222,15,162,37,17,2,Light Player
37761,38,Male,Sports,16.727561908020668,4,119,67,48,1,Veteran Player
37762,19,Male,RPG,15.036662475751932,6,76,94,35,1,Veteran Player
37763,43,Male,RPG,11.430513651786942,17,81,72,23,1,Veteran Player
37764,25,Female,Action,6.241870965810384,15,160,79,45,1,Veteran Player
37765,18,Male,Simulation,9.61939812747836,0,114,91,30,1,Veteran Player
37766,24,Male,Action,6.893363256298784,11,156,59,31,1,Veteran Player
37767,48,Female,Strategy,10.569869713130313,0,32,29,3,2,Light Player
37768,18,Male,Sports,10.488662110329606,1,122,21,40,2,Light Player
37769,24,Female,Simulation,23.531945190951536,0,122,6,39,0,High-Time Casual
37770,47,Female,Sports,3.23703099363971,6,115,64,46,1,Veteran Player
37771,32,Female,Simulation,18.475855919804182,12,65,93,1,1,Veteran Player
37772,26,Male,Simulation,18.30102147762909,13,57,86,4,1,Veteran Player
37773,37,Female,Action,12.783731450368553,2,150,4,2,2,Light Player
37774,39,Male,RPG,18.36613445072664,8,10,90,1,1,Veteran Player
37775,18,Female,Strategy,17.075481845539585,18,63,98,10,1,Veteran Player
37776,27,Male,RPG,17.55755554720816,19,144,95,6,1,Veteran Player
37777,32,Male,Sports,14.272677604443317,13,123,61,33,1,Veteran Player
37778,43,Female,Simulation,4.817778538397005,2,15,10,29,2,Light Player
37779,44,Female,Strategy,23.15271997802348,3,108,66,3,0,High-Time Casual
37780,42,Female,RPG,15.528250803466314,4,107,8,0,0,High-Time Casual
37781,21,Male,Simulation,23.356124963550947,0,113,58,0,0,High-Time Casual
37782,38,Male,Sports,1.4833624118171889,17,40,13,47,2,Light Player
37783,24,Female,Strategy,11.938677324373469,3,21,27,41,0,High-Time Casual
37784,41,Male,Action,19.20234632319648,2,91,70,26,1,Veteran Player
37785,35,Male,Simulation,11.086220248938604,19,165,78,23,1,Veteran Player
37786,43,Male,RPG,11.282330549433205,4,115,42,38,2,Light Player
37787,21,Male,Sports,1.2589639656067,18,97,15,28,2,Light Player
37788,27,Female,Action,11.35859734132245,17,133,35,17,2,Light Player
37789,37,Male,RPG,21.558734599025627,2,111,30,30,0,High-Time Casual
37790,39,Male,Strategy,22.878908087940843,3,61,59,18,0,High-Time Casual
37791,27,Male,Action,8.644756046658085,9,85,12,13,2,Light Player
37792,44,Male,Sports,6.768012139028908,10,18,55,21,2,Light Player
37793,40,Male,Simulation,14.95309756415022,8,102,57,20,1,Veteran Player
37794,26,Female,Sports,21.099818397332516,6,104,36,37,0,High-Time Casual
37795,15,Female,Simulation,23.78120428863027,19,88,42,9,0,High-Time Casual
37796,32,Female,RPG,13.861709634111204,8,95,41,19,0,High-Time Casual
37797,35,Female,Sports,21.275310338200228,4,165,43,13,0,High-Time Casual
37798,38,Female,Sports,14.109224166094243,16,91,10,10,0,High-Time Casual
37799,31,Female,Sports,6.000323425159055,15,52,49,0,2,Light Player
37800,23,Male,RPG,11.580149749259787,11,67,49,39,1,Veteran Player
37801,42,Male,Sports,21.0673121204138,1,50,88,43,1,Veteran Player
37802,29,Female,Simulation,18.811364149343955,18,41,92,49,1,Veteran Player
37803,27,Female,RPG,20.71450804083145,14,131,90,12,1,Veteran Player
37804,42,Male,Sports,15.731670982958036,0,151,71,46,1,Veteran Player
37805,31,Female,Action,18.182577805227,3,179,70,37,1,Veteran Player
37806,23,Male,Simulation,4.948537854920763,9,27,81,3,1,Veteran Player
37807,35,Female,Strategy,10.592527900832746,19,145,96,19,1,Veteran Player
37808,44,Female,Simulation,17.703828204589577,13,115,9,30,0,High-Time Casual
37809,25,Female,Action,5.7223698968784085,9,97,26,36,2,Light Player
37810,44,Male,Action,22.04241441613452,14,74,85,36,1,Veteran Player
37811,39,Female,Sports,0.3435381937487785,3,75,74,25,1,Veteran Player
37812,21,Female,RPG,5.775714109959005,3,156,72,11,1,Veteran Player
37813,34,Female,Strategy,16.2510476437709,2,101,81,3,1,Veteran Player
37814,49,Male,Simulation,7.797333411696138,5,26,69,21,1,Veteran Player
37815,24,Male,Simulation,2.849847340538054,3,68,66,34,1,Veteran Player
37816,49,Male,Sports,2.510313096558214,8,170,35,0,2,Light Player
37817,15,Male,Action,1.0170945611144973,11,31,36,42,2,Light Player
37818,28,Male,Sports,9.532230997603516,9,120,21,16,2,Light Player
37819,19,Male,Simulation,18.32396843968526,11,138,90,46,1,Veteran Player
37820,48,Male,RPG,15.925286820521803,0,76,76,1,1,Veteran Player
37821,38,Female,Sports,8.921886822107155,14,74,9,34,2,Light Player
37822,18,Male,Simulation,1.2576615954442252,4,39,62,39,2,Light Player
37823,41,Male,Simulation,6.96989456400997,13,147,55,1,2,Light Player
37824,19,Male,Action,3.90768523320315,0,38,16,5,2,Light Player
37825,27,Female,RPG,6.3769851775186215,2,100,5,18,2,Light Player
37826,35,Male,RPG,5.942248201430516,5,64,85,12,1,Veteran Player
37827,46,Male,Sports,21.71929178991584,11,71,46,40,0,High-Time Casual
37828,45,Female,Simulation,6.519491691257733,1,87,76,6,1,Veteran Player
37829,46,Female,Action,5.878078155078657,4,87,42,25,2,Light Player
37830,29,Male,Strategy,17.692720573421756,9,167,82,44,1,Veteran Player
37831,44,Male,Simulation,17.082306403188326,14,154,36,20,0,High-Time Casual
37832,21,Male,Action,13.135639408087524,16,123,49,9,0,High-Time Casual
37833,45,Male,Simulation,0.4262776800233334,13,151,35,38,2,Light Player
37834,40,Male,RPG,10.9828628054605,7,78,45,24,2,Light Player
37835,40,Male,Strategy,23.35337632304428,19,134,66,31,0,High-Time Casual
37836,16,Male,RPG,12.758300955931546,6,161,34,38,0,High-Time Casual
37837,23,Male,Simulation,0.2899574101457647,10,36,37,11,2,Light Player
37838,19,Female,Sports,8.035863060624322,10,112,53,14,2,Light Player
37839,41,Male,Action,19.879776295202685,8,111,71,12,1,Veteran Player
37840,26,Female,RPG,19.11449649762538,19,173,46,27,0,High-Time Casual
37841,49,Female,Simulation,10.7554717348381,3,61,68,24,1,Veteran Player
37842,43,Female,Simulation,19.3505265688374,16,40,6,40,0,High-Time Casual
37843,30,Male,RPG,15.349576341039269,2,40,18,42,0,High-Time Casual
37844,33,Male,Simulation,21.429576253685408,16,175,49,22,0,High-Time Casual
37845,41,Male,RPG,13.495385049879417,7,91,77,16,1,Veteran Player
37846,32,Female,Sports,23.14494174887006,13,175,31,26,0,High-Time Casual
37847,27,Male,RPG,23.20295073664972,13,125,96,46,1,Veteran Player
37848,44,Male,Strategy,12.46305857568581,1,32,35,37,0,High-Time Casual
37849,40,Male,Sports,14.3908456061431,17,160,25,39,0,High-Time Casual
37850,20,Male,Action,7.849384807017675,18,28,51,16,2,Light Player
37851,17,Female,Sports,6.138058385160262,8,172,92,12,1,Veteran Player
37852,37,Male,Action,7.453506950401994,18,52,67,21,1,Veteran Player
37853,26,Female,RPG,23.032050293627695,5,173,29,1,0,High-Time Casual
37854,29,Male,Sports,18.058816138224007,15,38,11,49,0,High-Time Casual
37855,15,Male,Strategy,23.972570229556663,15,74,96,35,1,Veteran Player
37856,22,Male,Action,7.022447212881596,8,63,71,35,1,Veteran Player
37857,45,Female,Sports,14.4627297822958,11,133,64,9,1,Veteran Player
37858,25,Female,RPG,5.562889763657822,1,127,82,44,1,Veteran Player
37859,31,Female,Sports,22.55107828153368,16,60,96,26,1,Veteran Player
37860,41,Male,Action,11.855675060558568,2,134,98,2,1,Veteran Player
37861,45,Female,Simulation,3.001037057647037,19,89,4,46,2,Light Player
37862,41,Male,Sports,3.3759236658956064,13,29,19,12,2,Light Player
37863,28,Male,Action,11.5272252061016,11,93,37,7,2,Light Player
37864,37,Female,Action,13.136116630140616,5,99,36,33,0,High-Time Casual
37865,19,Male,Sports,16.497037877200437,11,138,95,10,1,Veteran Player
37866,44,Male,RPG,21.273110126617105,4,172,14,7,0,High-Time Casual
37867,48,Male,RPG,8.915504930889572,14,53,68,40,1,Veteran Player
37868,33,Female,Simulation,15.020246620376083,1,111,95,5,1,Veteran Player
37869,45,Male,Simulation,11.09366125996798,18,73,2,30,2,Light Player
37870,30,Male,Simulation,7.61445984040618,18,125,43,48,2,Light Player
37871,41,Male,Strategy,2.581689382089808,11,25,45,4,2,Light Player
37872,40,Female,Simulation,10.32015105097463,13,81,96,48,1,Veteran Player
37873,43,Male,RPG,16.448650868928752,11,82,69,3,1,Veteran Player
37874,43,Female,Sports,2.107172765127043,15,86,70,37,1,Veteran Player
37875,45,Female,Sports,5.493666372895273,5,38,23,10,2,Light Player
37876,16,Male,Strategy,20.762952540854023,0,95,24,29,0,High-Time Casual
37877,20,Male,Action,0.8000071012940779,14,166,61,45,2,Light Player
37878,23,Male,RPG,13.871286216780838,7,143,53,7,1,Veteran Player
37879,29,Female,Simulation,5.415747669223769,12,43,66,32,1,Veteran Player
37880,34,Male,Sports,17.364792856003493,8,176,79,9,1,Veteran Player
37881,16,Male,Strategy,19.232732250962552,4,29,70,18,0,High-Time Casual
37882,17,Female,RPG,8.429610883330895,13,47,15,28,2,Light Player
37883,44,Male,RPG,12.074614126500151,18,27,31,8,2,Light Player
37884,22,Male,Simulation,3.814655422268028,19,170,79,2,1,Veteran Player
37885,35,Female,RPG,17.72298129808684,18,126,11,33,0,High-Time Casual
37886,27,Female,Action,13.790144353833965,16,12,87,24,1,Veteran Player
37887,46,Male,Strategy,3.085677611160748,3,179,32,22,2,Light Player
37888,28,Female,RPG,3.6878576941761887,10,61,43,6,2,Light Player
37889,15,Male,Simulation,6.647722500762801,13,75,96,12,1,Veteran Player
37890,41,Male,Simulation,10.8367814537408,18,134,58,45,1,Veteran Player
37891,38,Female,Simulation,19.932555263105165,16,125,52,28,0,High-Time Casual
37892,36,Male,RPG,3.1162941658937697,1,140,74,10,1,Veteran Player
37893,28,Male,Action,21.51833864527101,14,65,9,38,0,High-Time Casual
37894,22,Male,Strategy,20.733098738765584,6,75,96,49,1,Veteran Player
37895,41,Female,RPG,7.23304487821749,3,25,81,42,1,Veteran Player
37896,17,Male,Strategy,22.81669278291016,19,61,90,24,1,Veteran Player
37897,47,Male,Sports,9.706963221963369,15,140,60,19,1,Veteran Player
37898,35,Male,RPG,10.9096205243314,18,81,34,11,2,Light Player
37899,46,Female,Strategy,10.95780668498135,11,88,44,38,2,Light Player
37900,46,Male,Strategy,10.14103160173267,16,97,3,32,2,Light Player
37901,38,Male,Sports,2.771853029491941,7,59,96,37,1,Veteran Player
37902,25,Male,Action,8.139951682358806,19,86,84,14,1,Veteran Player
37903,35,Male,Sports,14.940104409948963,11,165,75,49,1,Veteran Player
37904,32,Female,Action,15.563800755057322,6,124,76,18,1,Veteran Player
37905,25,Female,Sports,7.415195424985493,8,50,15,10,2,Light Player
37906,41,Male,RPG,6.642607181207117,16,106,94,40,1,Veteran Player
37907,15,Male,Action,7.253324841067186,10,66,99,13,1,Veteran Player
37908,43,Male,RPG,10.87456032863608,4,122,32,44,2,Light Player
37909,35,Male,Sports,12.370318474269627,15,56,81,46,1,Veteran Player
37910,43,Male,Strategy,20.011345733726785,7,131,51,26,0,High-Time Casual
37911,23,Female,Action,14.883793096683792,19,135,80,9,1,Veteran Player
37912,21,Male,Sports,0.7432853912498771,15,95,32,41,2,Light Player
37913,45,Female,Strategy,8.463578790875122,8,155,28,0,2,Light Player
37914,41,Male,RPG,15.406273333719124,8,94,49,49,0,High-Time Casual
37915,46,Male,RPG,21.431577942505363,14,20,39,14,0,High-Time Casual
37916,19,Female,Sports,7.226886928594518,10,29,24,49,2,Light Player
37917,47,Male,Simulation,23.56440396571275,15,60,36,1,0,High-Time Casual
37918,29,Female,Action,0.538631073935969,8,176,78,15,1,Veteran Player
37919,19,Male,Strategy,1.939919938885427,12,58,95,35,1,Veteran Player
37920,34,Female,Sports,11.14283269900156,3,62,19,24,2,Light Player
37921,31,Male,Simulation,11.048881052035236,3,53,39,40,2,Light Player
37922,18,Male,Strategy,4.390561603926389,18,121,47,21,2,Light Player
37923,35,Male,Sports,15.407510243134634,19,168,25,16,0,High-Time Casual
37924,48,Female,Simulation,20.5278306834822,16,102,83,26,1,Veteran Player
37925,19,Female,Simulation,21.25230615305265,13,12,20,35,0,High-Time Casual
37926,18,Female,Strategy,22.00396956130689,4,47,28,22,0,High-Time Casual
37927,36,Female,Action,16.89787797774849,3,104,46,1,0,High-Time Casual
37928,28,Male,Sports,14.677492547542045,15,110,12,13,0,High-Time Casual
37929,18,Male,RPG,0.2883226466218413,15,34,10,6,2,Light Player
37930,22,Female,Simulation,3.1215414166630744,6,129,87,17,1,Veteran Player
37931,17,Female,Sports,13.662598409915695,2,150,18,13,0,High-Time Casual
37932,43,Female,Simulation,2.681693767363432,0,152,29,33,2,Light Player
37933,40,Male,Strategy,11.243390029075751,5,154,97,32,1,Veteran Player
37934,44,Female,Sports,1.7590529444068794,0,151,48,7,2,Light Player
37935,26,Male,RPG,6.347397398241842,4,177,63,8,1,Veteran Player
37936,29,Male,Strategy,18.780485295025304,1,158,58,2,0,High-Time Casual
37937,16,Male,Strategy,5.107882130767625,16,86,32,47,2,Light Player
37938,15,Male,RPG,12.762144617472128,19,14,91,5,1,Veteran Player
37939,42,Female,Simulation,17.91763109486041,17,132,41,41,0,High-Time Casual
37940,49,Male,Sports,6.591717645909666,7,74,33,21,2,Light Player
37941,48,Male,RPG,6.077997150871704,4,11,5,9,2,Light Player
37942,18,Male,Strategy,13.064156283290709,7,16,4,28,0,High-Time Casual
37943,32,Female,Action,2.150941047308974,5,124,34,23,2,Light Player
37944,26,Male,Strategy,16.427328149128588,5,135,75,20,1,Veteran Player
37945,35,Male,Simulation,3.503583669253626,0,105,97,20,1,Veteran Player
37946,24,Male,RPG,1.157139957510985,17,71,28,43,2,Light Player
37947,35,Male,Sports,9.577429832173422,1,77,69,33,1,Veteran Player
37948,39,Female,Simulation,7.939725830271924,13,177,36,32,2,Light Player
37949,31,Male,Simulation,19.156478945616847,1,88,13,7,0,High-Time Casual
37950,20,Male,Strategy,6.505216717035756,11,57,77,34,1,Veteran Player
37951,28,Female,Simulation,8.550803639095818,9,161,20,15,2,Light Player
37952,32,Male,Action,0.2696206373102816,13,132,29,5,2,Light Player
37953,44,Female,RPG,1.919590841521144,18,107,66,2,2,Light Player
37954,23,Female,Strategy,12.25601639261198,18,38,16,16,2,Light Player
37955,28,Male,Sports,13.364735455356094,7,75,35,47,0,High-Time Casual
37956,31,Male,Strategy,10.973885492425817,8,20,7,36,2,Light Player
37957,48,Female,Strategy,20.04571665391783,10,103,7,38,0,High-Time Casual
37958,36,Female,Strategy,4.921431787468554,2,118,40,31,2,Light Player
37959,46,Female,Sports,3.3150156925921843,2,81,44,29,2,Light Player
37960,26,Female,Sports,3.678364348561028,18,162,12,21,2,Light Player
37961,30,Male,Action,0.7957441682326829,15,172,37,37,2,Light Player
37962,36,Male,Sports,23.909257267603365,1,66,47,7,0,High-Time Casual
37963,16,Male,RPG,9.837462927951533,2,174,83,27,1,Veteran Player
37964,22,Female,Simulation,8.69394804701131,0,16,97,49,1,Veteran Player
37965,15,Female,Sports,1.3452495576495158,1,93,15,0,2,Light Player
37966,19,Male,Strategy,19.159276994089325,15,63,62,27,0,High-Time Casual
37967,31,Male,RPG,11.571225997186268,19,37,17,7,2,Light Player
37968,44,Female,RPG,1.5841749693535192,0,14,88,34,1,Veteran Player
37969,29,Male,Strategy,23.77446092517137,1,26,70,1,0,High-Time Casual
37970,34,Male,Action,20.372526867772923,18,106,9,29,0,High-Time Casual
37971,16,Male,Sports,17.658935622602428,19,132,17,15,0,High-Time Casual
37972,18,Male,Sports,9.170352998247669,9,71,37,27,2,Light Player
37973,38,Male,Action,14.581994152803455,2,101,3,8,0,High-Time Casual
37974,16,Male,Action,20.07065720795663,14,130,64,6,0,High-Time Casual
37975,16,Male,Strategy,8.913255623178983,2,123,16,21,2,Light Player
37976,15,Female,Sports,0.1079109660164316,4,144,96,49,1,Veteran Player
37977,27,Female,Simulation,3.255412916997642,18,26,64,3,2,Light Player
37978,20,Female,Sports,6.96375097882775,7,117,9,20,2,Light Player
37979,36,Female,RPG,9.196309042495775,13,76,58,34,1,Veteran Player
37980,31,Female,Sports,16.086263364358654,6,143,61,21,1,Veteran Player
37981,36,Male,Simulation,6.73505184070082,18,104,29,36,2,Light Player
37982,20,Male,RPG,11.124478583161412,0,163,25,15,2,Light Player
37983,17,Male,Simulation,19.556603593472445,0,122,20,34,0,High-Time Casual
37984,20,Male,Strategy,22.49642553223809,6,158,85,1,1,Veteran Player
37985,31,Male,RPG,19.65113544052168,19,40,67,34,0,High-Time Casual
37986,49,Female,Action,10.38994088779484,0,179,18,4,2,Light Player
37987,49,Female,Action,23.46219019015943,6,102,70,35,0,High-Time Casual
37988,37,Male,Simulation,2.388697638537636,3,109,40,38,2,Light Player
